,0
6184,http://www.fightmetric.com/fight-details/6a2e067492347f51
6185,http://www.fightmetric.com/fight-details/badfa1ceb1d9662c
6186,http://www.fightmetric.com/fight-details/4fb8347a5c424198
6187,http://www.fightmetric.com/fight-details/8fd14eb227688467
6188,http://www.fightmetric.com/fight-details/0094d2ed98819f7a
6189,http://www.fightmetric.com/fight-details/74dcccd3d2f487a1
6190,http://www.fightmetric.com/fight-details/7ff39ef3b71bda10
6191,http://www.fightmetric.com/fight-details/ef2ccb690dcd943f
6192,http://www.fightmetric.com/fight-details/99d98a2d278bfa1f
6193,http://www.fightmetric.com/fight-details/c4aa04781989699e
6194,http://www.fightmetric.com/fight-details/e70dec4ff9d4291f
6195,http://www.fightmetric.com/fight-details/8b07bdaa0402bf2b
6196,http://www.fightmetric.com/fight-details/0a083ab881ef3a5f
6197,http://www.fightmetric.com/fight-details/d80b07269dd36aad
6198,http://www.fightmetric.com/fight-details/1bc4996fa543a91a
6199,http://www.fightmetric.com/fight-details/e5b2782426c8109c
6200,http://www.fightmetric.com/fight-details/d4a309663a4da799
6201,http://www.fightmetric.com/fight-details/293919e355b362b1
6202,http://www.fightmetric.com/fight-details/671048cd1933855a
6203,http://www.fightmetric.com/fight-details/a34dc365302238e8
6204,http://www.fightmetric.com/fight-details/86bbe429ae27d913
6205,http://www.fightmetric.com/fight-details/21c950a5627de2db
6206,http://www.fightmetric.com/fight-details/50877133c9e3cedb
6207,http://www.fightmetric.com/fight-details/f6b66c307423061c
6208,http://www.fightmetric.com/fight-details/eb6a55ee772dd722
6209,http://www.fightmetric.com/fight-details/2037295b161c8269
6210,http://www.fightmetric.com/fight-details/1afa8d6ae4d8a5b2
6211,http://www.fightmetric.com/fight-details/0b98d84a2795f7f8
6212,http://www.fightmetric.com/fight-details/79e7b986601fdd2a
6213,http://www.fightmetric.com/fight-details/731a3120fdffa44c
6214,http://www.fightmetric.com/fight-details/a41be337367884e6
6215,http://www.fightmetric.com/fight-details/63c08ecea35e8bee
6216,http://www.fightmetric.com/fight-details/e886e22d31bc96c1
6217,http://www.fightmetric.com/fight-details/3808db1e982cb103
6218,http://www.fightmetric.com/fight-details/27635cc4d9fcac98
6219,http://www.fightmetric.com/fight-details/172dfd6cab9b627b
6220,http://www.fightmetric.com/fight-details/6b5fe10e6e7d160a
6221,http://www.fightmetric.com/fight-details/d0dc419dc7acb7e2
6222,http://www.fightmetric.com/fight-details/0337fa731f5b02c1
6223,http://www.fightmetric.com/fight-details/8d7ea177efadc718
6224,http://www.fightmetric.com/fight-details/e2bacdc395aa7b40
6225,http://www.fightmetric.com/fight-details/40fa0bf9783cdc2e
6226,http://www.fightmetric.com/fight-details/2328c7832a356a6d
6227,http://www.fightmetric.com/fight-details/b4ebb7576e9745e7
6228,http://www.fightmetric.com/fight-details/1d30430af5257347
6229,http://www.fightmetric.com/fight-details/3e9ddcd30fdc5d85
6230,http://www.fightmetric.com/fight-details/bb4755924dfafaea
6231,http://www.fightmetric.com/fight-details/b6e086dd8093355d
6232,http://www.fightmetric.com/fight-details/d1c519260c0ddf3a
6233,http://www.fightmetric.com/fight-details/3b5e1d6cbf9c8c9f
6234,http://www.fightmetric.com/fight-details/e595cb4bfc26193b
6235,http://www.fightmetric.com/fight-details/b5608e83faac1387
6236,http://www.fightmetric.com/fight-details/976f7f5e7537c62b
6237,http://www.fightmetric.com/fight-details/f00b588a0d9a90e4
6238,http://www.fightmetric.com/fight-details/ab79fe7b35ccc3dc
6239,http://www.fightmetric.com/fight-details/96c93167c982c467
6240,http://www.fightmetric.com/fight-details/fca7fbd0bafc480c
6241,http://www.fightmetric.com/fight-details/2c84f2cb1bb23ab8
6242,http://www.fightmetric.com/fight-details/4caa0dcdaa253612
6243,http://www.fightmetric.com/fight-details/6359bba789ce28ae
6244,http://www.fightmetric.com/fight-details/63e21ff20866b8fb
6245,http://www.fightmetric.com/fight-details/3a4d2a933a3c7291
6246,http://www.fightmetric.com/fight-details/5742025a09190829
6247,http://www.fightmetric.com/fight-details/f6d078e9fe7d17c8
6248,http://www.fightmetric.com/fight-details/a158e4ff7ea93d43
6249,http://www.fightmetric.com/fight-details/c9d3ccbfef600989
6250,http://www.fightmetric.com/fight-details/d98d5a3800cd21fb
6251,http://www.fightmetric.com/fight-details/30d7a9a1d99b327c
6252,http://www.fightmetric.com/fight-details/817c3b44517daa91
6253,http://www.fightmetric.com/fight-details/63ff2ed92c800ef8
6254,http://www.fightmetric.com/fight-details/b0ed7f6450ad33c5
6255,http://www.fightmetric.com/fight-details/e1bc211f43378ee7
6256,http://www.fightmetric.com/fight-details/f20bd0b549e1a97d
6257,http://www.fightmetric.com/fight-details/5e80048e6a5681b8
6258,http://www.fightmetric.com/fight-details/c0c587cb52de929b
6259,http://www.fightmetric.com/fight-details/4c1a647a442bc332
6260,http://www.fightmetric.com/fight-details/dd3519ed476080ce
6261,http://www.fightmetric.com/fight-details/58b631a884e8499e
6262,http://www.fightmetric.com/fight-details/b218d6a420abb67b
6263,http://www.fightmetric.com/fight-details/9ebfd601c43b89b3
6264,http://www.fightmetric.com/fight-details/6b6680338558bd46
6265,http://www.fightmetric.com/fight-details/0a70601cc9f2426f
6266,http://www.fightmetric.com/fight-details/8f426040f746905d
6267,http://www.fightmetric.com/fight-details/6989466d287b4a57
6268,http://www.fightmetric.com/fight-details/e0a69c1f4a019727
6269,http://www.fightmetric.com/fight-details/8208afe1e52b02e9
6270,http://www.fightmetric.com/fight-details/79512bd1e463657b
6271,http://www.fightmetric.com/fight-details/d80b0bea0e260b95
6272,http://www.fightmetric.com/fight-details/5db3e2fdd18129a4
6273,http://www.fightmetric.com/fight-details/9fa7d582d469e510
6274,http://www.fightmetric.com/fight-details/3cf1d67a20ae1c18
6275,http://www.fightmetric.com/fight-details/19da5aa17c896a1a
6276,http://www.fightmetric.com/fight-details/b25eacaca1499e30
6277,http://www.fightmetric.com/fight-details/48f7e64b548806cd
6278,http://www.fightmetric.com/fight-details/c7bc785e99d3ee2a
6279,http://www.fightmetric.com/fight-details/7a440fcd8048b091
6280,http://www.fightmetric.com/fight-details/b2297232b9310ba5
6281,http://www.fightmetric.com/fight-details/3945b08be8d62861
6282,http://www.fightmetric.com/fight-details/866729ea2ceddb25
6283,http://www.fightmetric.com/fight-details/0f2611c3ec4661dd
6284,http://www.fightmetric.com/fight-details/5e3779f7c1c39679
6285,http://www.fightmetric.com/fight-details/1dfbdd569585812f
6286,http://www.fightmetric.com/fight-details/56f77263c75392f2
6287,http://www.fightmetric.com/fight-details/5464d7ccb4177464
6288,http://www.fightmetric.com/fight-details/11b8d7e801713abc
6289,http://www.fightmetric.com/fight-details/3dd22a9a0ea68cc6
6290,http://www.fightmetric.com/fight-details/85bec51d0bdf511f
6291,http://www.fightmetric.com/fight-details/3fe9e895b2a45049
6292,http://www.fightmetric.com/fight-details/c892b23ad8f2208b
6293,http://www.fightmetric.com/fight-details/ebf204638524c377
6294,http://www.fightmetric.com/fight-details/20d28c177a7d43a4
6295,http://www.fightmetric.com/fight-details/b55605791a4d72b9
6296,http://www.fightmetric.com/fight-details/24d92c89c893db42
6297,http://www.fightmetric.com/fight-details/0c3ab516e78bdb04
6298,http://www.fightmetric.com/fight-details/bb7df9a9c9a69914
6299,http://www.fightmetric.com/fight-details/b48ff7feb376359c
6300,http://www.fightmetric.com/fight-details/41d1e163b930426b
6301,http://www.fightmetric.com/fight-details/10fa5dcc005594df
6302,http://www.fightmetric.com/fight-details/0f3e6876516edeaf
6303,http://www.fightmetric.com/fight-details/04df2fbb108b23c1
6304,http://www.fightmetric.com/fight-details/8d98ccae1057815e
6305,http://www.fightmetric.com/fight-details/ce4314886c57718b
6306,http://www.fightmetric.com/fight-details/1143d37503a9527d
6307,http://www.fightmetric.com/fight-details/1e5c66d12761d4fe
6308,http://www.fightmetric.com/fight-details/7c20284c4c2dc9d3
6309,http://www.fightmetric.com/fight-details/b5be58e7fa1e7439
6310,http://www.fightmetric.com/fight-details/5a65ffe3842ce2f2
6311,http://www.fightmetric.com/fight-details/d07dd6239afe1cb0
6312,http://www.fightmetric.com/fight-details/fdfc700e56575d67
6313,http://www.fightmetric.com/fight-details/28990faebda68fa8
6314,http://www.fightmetric.com/fight-details/13a6496a09ae821e
6315,http://www.fightmetric.com/fight-details/791b8b3a475487e9
6316,http://www.fightmetric.com/fight-details/177c1956907ed687
6317,http://www.fightmetric.com/fight-details/37d988593cb5f14a
6318,http://www.fightmetric.com/fight-details/543dca66a449d9d5
6319,http://www.fightmetric.com/fight-details/60f53ad3f114da6e
6320,http://www.fightmetric.com/fight-details/f4bdf10856c1760e
6321,http://www.fightmetric.com/fight-details/43af04881587abbc
6322,http://www.fightmetric.com/fight-details/4df8efe64e83f74e
6323,http://www.fightmetric.com/fight-details/493b7a8e3253b133
6324,http://www.fightmetric.com/fight-details/b3a0fc0a945a31f7
6325,http://www.fightmetric.com/fight-details/d92abff61b0ff5db
6326,http://www.fightmetric.com/fight-details/e03ec6b24fca2386
6327,http://www.fightmetric.com/fight-details/46a7cb6937144ba2
6328,http://www.fightmetric.com/fight-details/1db121859d2fcda8
6329,http://www.fightmetric.com/fight-details/3636ca71c557c5e8
6330,http://www.fightmetric.com/fight-details/82e713f037e37fe9
6331,http://www.fightmetric.com/fight-details/9cd172df74575fd4
6332,http://www.fightmetric.com/fight-details/6f9963e9dccf8e4d
6333,http://www.fightmetric.com/fight-details/faf341f7f0dbd79c
6334,http://www.fightmetric.com/fight-details/1a0a78a7e420f8da
6335,http://www.fightmetric.com/fight-details/464f531bb230b973
6336,http://www.fightmetric.com/fight-details/fa193b3d07c0ed9b
6337,http://www.fightmetric.com/fight-details/5cbd93c68225a845
6338,http://www.fightmetric.com/fight-details/b2a91be41c3233cd
6339,http://www.fightmetric.com/fight-details/39c0c09f8976dafa
6340,http://www.fightmetric.com/fight-details/fcb3e9f89987d519
6341,http://www.fightmetric.com/fight-details/5b2cc17158d77f07
6342,http://www.fightmetric.com/fight-details/4b4c4df2778538d9
6343,http://www.fightmetric.com/fight-details/f3bebb48771a414a
6344,http://www.fightmetric.com/fight-details/4fcbee643660d679
6345,http://www.fightmetric.com/fight-details/d8c7497043e7e5bd
6346,http://www.fightmetric.com/fight-details/edeba52fc9b2855f
6347,http://www.fightmetric.com/fight-details/c1bc2a42652f685c
6348,http://www.fightmetric.com/fight-details/0c482de739fe3d6d
6349,http://www.fightmetric.com/fight-details/866b2c2e354aa27b
6350,http://www.fightmetric.com/fight-details/9ada499a8b14bc94
6351,http://www.fightmetric.com/fight-details/6606d271eee62e3a
6352,http://www.fightmetric.com/fight-details/20f3db57c5fc65d0
6353,http://www.fightmetric.com/fight-details/a38ec65ac140fcf8
6354,http://www.fightmetric.com/fight-details/8452f6d5a1450cfb
6355,http://www.fightmetric.com/fight-details/cf85523b0d442d35
6356,http://www.fightmetric.com/fight-details/31a648a4e311a248
6357,http://www.fightmetric.com/fight-details/d6e1205babf27a9d
6358,http://www.fightmetric.com/fight-details/9988ff4d4197663b
6359,http://www.fightmetric.com/fight-details/d236fe0f180312e3
6360,http://www.fightmetric.com/fight-details/7c620723b6840231
6361,http://www.fightmetric.com/fight-details/3005f52f624e3d95
6362,http://www.fightmetric.com/fight-details/0d7ba65d73d791c2
6363,http://www.fightmetric.com/fight-details/516868e246064e2b
6364,http://www.fightmetric.com/fight-details/b675c94f20551631
6365,http://www.fightmetric.com/fight-details/b46679306287ea79
6366,http://www.fightmetric.com/fight-details/bf1525f9761a116e
6367,http://www.fightmetric.com/fight-details/f434775e97920d95
6368,http://www.fightmetric.com/fight-details/0b89c88d506da083
6369,http://www.fightmetric.com/fight-details/34eaa4365938c168
6370,http://www.fightmetric.com/fight-details/5cf2380d0bb09b0e
6371,http://www.fightmetric.com/fight-details/6e3b5840f8c05faa
6372,http://www.fightmetric.com/fight-details/9e62f31318d21a32
6373,http://www.fightmetric.com/fight-details/255da7afa89eb0e5
6374,http://www.fightmetric.com/fight-details/17c53d93d549cb03
6375,http://www.fightmetric.com/fight-details/ec2ceffc80b80fb8
6376,http://www.fightmetric.com/fight-details/9d379b41d86d7c7f
6377,http://www.fightmetric.com/fight-details/56d8cc470841f454
6378,http://www.fightmetric.com/fight-details/66ad9f88f063d2ef
6379,http://www.fightmetric.com/fight-details/e226f22aa29b9232
6380,http://www.fightmetric.com/fight-details/16824735d44eef41
6381,http://www.fightmetric.com/fight-details/6b66a284b827c9d8
6382,http://www.fightmetric.com/fight-details/a501d75e238496c5
6383,http://www.fightmetric.com/fight-details/bb4843f30d2fe989
6384,http://www.fightmetric.com/fight-details/4c4bf977aad53bcc
6385,http://www.fightmetric.com/fight-details/f67fa758cc79cd65
6386,http://www.fightmetric.com/fight-details/cef1b43c77e02635
6387,http://www.fightmetric.com/fight-details/2ab41c5519d0b1b9
6388,http://www.fightmetric.com/fight-details/73c07530f667289f
6389,http://www.fightmetric.com/fight-details/997753de17f81e3a
6390,http://www.fightmetric.com/fight-details/c70c214b3eac2b93
6391,http://www.fightmetric.com/fight-details/3d6f1ff9e9d84044
6392,http://www.fightmetric.com/fight-details/ebe38ba75cbf2320
6393,http://www.fightmetric.com/fight-details/0bf8bb9b4ef329f9
6394,http://www.fightmetric.com/fight-details/b2f604f2332cd8af
6395,http://www.fightmetric.com/fight-details/9b3b15de4c8d9029
6396,http://www.fightmetric.com/fight-details/bd6909a463a1de2b
6397,http://www.fightmetric.com/fight-details/3bb7210200d90d90
6398,http://www.fightmetric.com/fight-details/5b6796a9194d339b
6399,http://www.fightmetric.com/fight-details/febea68b205f6273
6400,http://www.fightmetric.com/fight-details/8b61a3acdfb007d9
6401,http://www.fightmetric.com/fight-details/01be9ab42f1fd8e6
6402,http://www.fightmetric.com/fight-details/5e3f46e6f46d5a90
6403,http://www.fightmetric.com/fight-details/fb93d1cafcc6b455
6404,http://www.fightmetric.com/fight-details/691c0d2f30e4de5a
6405,http://www.fightmetric.com/fight-details/f22b3d85ab5a087f
6406,http://www.fightmetric.com/fight-details/b993d7b2ac19b122
6407,http://www.fightmetric.com/fight-details/567cefcaba821205
6408,http://www.fightmetric.com/fight-details/3c5442bb62ca1505
6409,http://www.fightmetric.com/fight-details/8fbdde20b712b8da
6410,http://www.fightmetric.com/fight-details/647f6d2b9b784222
6411,http://www.fightmetric.com/fight-details/1f65f03f1225e061
6412,http://www.fightmetric.com/fight-details/ea0f7fe570c1533f
6413,http://www.fightmetric.com/fight-details/860ba4c51eca6a7d
6414,http://www.fightmetric.com/fight-details/98d15e32630438d8
6415,http://www.fightmetric.com/fight-details/99c12cc04b4261bf
6416,http://www.fightmetric.com/fight-details/e821a0960a9dac35
6417,http://www.fightmetric.com/fight-details/ce67ebd7609927a0
6418,http://www.fightmetric.com/fight-details/2059fd17f2ff4e4a
6419,http://www.fightmetric.com/fight-details/61d89b0cb175430c
6420,http://www.fightmetric.com/fight-details/86afc59ec117c1ba
6421,http://www.fightmetric.com/fight-details/1cf53a0b9db52ac6
6422,http://www.fightmetric.com/fight-details/ba2e0b5a442f439a
6423,http://www.fightmetric.com/fight-details/ae3333dc399bc7ab
6424,http://www.fightmetric.com/fight-details/bc0155d267fb5892
6425,http://www.fightmetric.com/fight-details/8e51f8648840eb38
6426,http://www.fightmetric.com/fight-details/c409c3a5eda764ba
6427,http://www.fightmetric.com/fight-details/5d72fa4562b13f7b
6428,http://www.fightmetric.com/fight-details/577d8e25cf71566c
6429,http://www.fightmetric.com/fight-details/b616969d55fb2d7a
6430,http://www.fightmetric.com/fight-details/f457d55f78d581f9
6431,http://www.fightmetric.com/fight-details/91f33ac24fb39eca
6432,http://www.fightmetric.com/fight-details/230e7adc759d891e
6433,http://www.fightmetric.com/fight-details/3b52732a25562c46
6434,http://www.fightmetric.com/fight-details/7826c23386a1e09a
6435,http://www.fightmetric.com/fight-details/0071c5d16e6e07f6
6436,http://www.fightmetric.com/fight-details/8c0d5151a5d9ff7a
6437,http://www.fightmetric.com/fight-details/dc3deae609874677
6438,http://www.fightmetric.com/fight-details/b4407dd3627c1675
6439,http://www.fightmetric.com/fight-details/243ef46cc122e17e
6440,http://www.fightmetric.com/fight-details/906d6f62fb7f9b19
6441,http://www.fightmetric.com/fight-details/9fb822537c12d726
6442,http://www.fightmetric.com/fight-details/794ec0a93eca0492
6443,http://www.fightmetric.com/fight-details/99b5010fd25911af
6444,http://www.fightmetric.com/fight-details/4b202bae6c87b98b
6445,http://www.fightmetric.com/fight-details/c6f8541973f69080
6446,http://www.fightmetric.com/fight-details/33c8395139de7551
6447,http://www.fightmetric.com/fight-details/23e03d226eb7af80
6448,http://www.fightmetric.com/fight-details/71dc4379c738450f
6449,http://www.fightmetric.com/fight-details/be0af5916c8e8e99
6450,http://www.fightmetric.com/fight-details/e8f499827178a321
6451,http://www.fightmetric.com/fight-details/1eb7733d880a0b8f
6452,http://www.fightmetric.com/fight-details/1eccf793b54b84f8
6453,http://www.fightmetric.com/fight-details/d4fa680b2a912534
6454,http://www.fightmetric.com/fight-details/c037cdc1de53de8e
6455,http://www.fightmetric.com/fight-details/9444cfe0c7c0f6a7
6456,http://www.fightmetric.com/fight-details/ff389a4326fc9255
6457,http://www.fightmetric.com/fight-details/4bda39f114f1ccdb
6458,http://www.fightmetric.com/fight-details/d936b0208158d710
6459,http://www.fightmetric.com/fight-details/8341fcd67319ebeb
6460,http://www.fightmetric.com/fight-details/f69e9c0d7a7b9956
6461,http://www.fightmetric.com/fight-details/1a8b6e3596f7b231
6462,http://www.fightmetric.com/fight-details/5e6ab3c7d664daa7
6463,http://www.fightmetric.com/fight-details/29a75cf420a16418
6464,http://www.fightmetric.com/fight-details/334cd8572d9842cb
6465,http://www.fightmetric.com/fight-details/7c76b3c48a5583df
6466,http://www.fightmetric.com/fight-details/243e5e9b6678f303
6467,http://www.fightmetric.com/fight-details/53c96668bf850809
6468,http://www.fightmetric.com/fight-details/0b4d974deee07902
6469,http://www.fightmetric.com/fight-details/a80162f4c8842da3
6470,http://www.fightmetric.com/fight-details/16b0e962beb6d15e
6471,http://www.fightmetric.com/fight-details/61e1d1fee5153a6c
6472,http://www.fightmetric.com/fight-details/38591fb67eb2a6c3
6473,http://www.fightmetric.com/fight-details/5a09fd7cb3db9705
6474,http://www.fightmetric.com/fight-details/06cd9812e2b9b747
6475,http://www.fightmetric.com/fight-details/f37d18b5c35145bf
6476,http://www.fightmetric.com/fight-details/f83c6bdd553b5851
6477,http://www.fightmetric.com/fight-details/f5445d367e7dbb2b
6478,http://www.fightmetric.com/fight-details/c8a48abe3263f796
6479,http://www.fightmetric.com/fight-details/ea60fdcfd423a15e
6480,http://www.fightmetric.com/fight-details/ca263e46051261e2
6481,http://www.fightmetric.com/fight-details/11688b235fed019a
6482,http://www.fightmetric.com/fight-details/8ead66bc1678519b
6483,http://www.fightmetric.com/fight-details/33f0817701e49bf1
6484,http://www.fightmetric.com/fight-details/f377d703092b1ab2
6485,http://www.fightmetric.com/fight-details/85e57ad2b3831621
6486,http://www.fightmetric.com/fight-details/24ac3d1bee1610ef
6487,http://www.fightmetric.com/fight-details/98301c092f00cb01
6488,http://www.fightmetric.com/fight-details/4dc03e76536b85e5
6489,http://www.fightmetric.com/fight-details/41d170c5da83c8be
6490,http://www.fightmetric.com/fight-details/dd7920cac66bed25
6491,http://www.fightmetric.com/fight-details/b4627dd3bb50be2c
6492,http://www.fightmetric.com/fight-details/3d05c4053ee465f0
6493,http://www.fightmetric.com/fight-details/e754ac0247ca14ab
6494,http://www.fightmetric.com/fight-details/0d4688ca7e998d5b
6495,http://www.fightmetric.com/fight-details/9abdfd656d9c3723
6496,http://www.fightmetric.com/fight-details/51ce499611a5df68
6497,http://www.fightmetric.com/fight-details/55bd050afe169b34
6498,http://www.fightmetric.com/fight-details/9fc85aef42733a16
6499,http://www.fightmetric.com/fight-details/e083c7ae1548e08a
6500,http://www.fightmetric.com/fight-details/315968a74789600a
6501,http://www.fightmetric.com/fight-details/59ef971b74b6abf5
6502,http://www.fightmetric.com/fight-details/ba5611c32181e30e
6503,http://www.fightmetric.com/fight-details/010b638fd558699a
6504,http://www.fightmetric.com/fight-details/62389e8fb68f93a4
6505,http://www.fightmetric.com/fight-details/34524408fb4d6752
6506,http://www.fightmetric.com/fight-details/e8907b881151b79d
6507,http://www.fightmetric.com/fight-details/b568f3700aa2c1f7
6508,http://www.fightmetric.com/fight-details/1308a39eec6f86cc
6509,http://www.fightmetric.com/fight-details/1cbffe3a467d0ded
6510,http://www.fightmetric.com/fight-details/c02fe69a5f0319ed
6511,http://www.fightmetric.com/fight-details/c863fb61781a7cf2
6512,http://www.fightmetric.com/fight-details/1171032ac5b85604
6513,http://www.fightmetric.com/fight-details/d057796c53d29ebb
6514,http://www.fightmetric.com/fight-details/148fa5e8ac087477
6515,http://www.fightmetric.com/fight-details/f959b75dc0468ede
6516,http://www.fightmetric.com/fight-details/d57f6294c610a86b
6517,http://www.fightmetric.com/fight-details/62ac5bff3c181f50
6518,http://www.fightmetric.com/fight-details/717f3c3932279196
6519,http://www.fightmetric.com/fight-details/e7ca291dd8f5661b
6520,http://www.fightmetric.com/fight-details/95f136c07f9834be
6521,http://www.fightmetric.com/fight-details/c39663306d2776d7
6522,http://www.fightmetric.com/fight-details/7aa02fc2b02c89a2
6523,http://www.fightmetric.com/fight-details/0239f24134022656
6524,http://www.fightmetric.com/fight-details/7458b1b3923fc2df
6525,http://www.fightmetric.com/fight-details/6c95eff9a67d2b9b
6526,http://www.fightmetric.com/fight-details/dd821478446b6c78
6527,http://www.fightmetric.com/fight-details/cab16b1c48945cda
6528,http://www.fightmetric.com/fight-details/82ad4eb50b3d7bd0
6529,http://www.fightmetric.com/fight-details/8167500af262bba5
6530,http://www.fightmetric.com/fight-details/99dc6aa635a9cf98
6531,http://www.fightmetric.com/fight-details/25cd989ac5569629
6532,http://www.fightmetric.com/fight-details/a78ccbb549d36ddd
6533,http://www.fightmetric.com/fight-details/98d5f9423adb8fc5
6534,http://www.fightmetric.com/fight-details/bb91b9dc712e88d5
6535,http://www.fightmetric.com/fight-details/46d73805667745df
6536,http://www.fightmetric.com/fight-details/fc853cc1c88c00cc
6537,http://www.fightmetric.com/fight-details/dc60c0ad05d7a686
6538,http://www.fightmetric.com/fight-details/2e11087e1a4f066b
6539,http://www.fightmetric.com/fight-details/8295c37ad4b6187e
6540,http://www.fightmetric.com/fight-details/357ba2f1da89031b
6541,http://www.fightmetric.com/fight-details/2ef16a5ff3710c92
6542,http://www.fightmetric.com/fight-details/523e8ca343a0becc
6543,http://www.fightmetric.com/fight-details/d7c7b312279104d2
6544,http://www.fightmetric.com/fight-details/990bf4ef60890853
6545,http://www.fightmetric.com/fight-details/4186686dbd9957cd
6546,http://www.fightmetric.com/fight-details/830bf05d0ee635a1
6547,http://www.fightmetric.com/fight-details/d8b098e5598509cc
6548,http://www.fightmetric.com/fight-details/14850f48b2bede47
6549,http://www.fightmetric.com/fight-details/64c73e32aee3d4a2
6550,http://www.fightmetric.com/fight-details/ace14ca0397deedc
6551,http://www.fightmetric.com/fight-details/876755e13d9b08c5
6552,http://www.fightmetric.com/fight-details/d926af83ff2d5a2f
6553,http://www.fightmetric.com/fight-details/4b894751d0f333f2
6554,http://www.fightmetric.com/fight-details/7ffcc8a15a3b1989
6555,http://www.fightmetric.com/fight-details/5b96ffdfef4654a9
6556,http://www.fightmetric.com/fight-details/60f7d83ecfb5f8a2
6557,http://www.fightmetric.com/fight-details/24daf3443b4b47b3
6558,http://www.fightmetric.com/fight-details/dd41e8f03ec8d100
6559,http://www.fightmetric.com/fight-details/2978249c8497319e
6560,http://www.fightmetric.com/fight-details/26566dd27fe1ba27
6561,http://www.fightmetric.com/fight-details/a1d2658c2aa6eec4
6562,http://www.fightmetric.com/fight-details/7bbb46df42383d73
6563,http://www.fightmetric.com/fight-details/2750ac5854e8b28b
6564,http://www.fightmetric.com/fight-details/ec1bda9a4c2aab42
6565,http://www.fightmetric.com/fight-details/dbcf9153092221d3
6566,http://www.fightmetric.com/fight-details/662a23eaf1df63eb
6567,http://www.fightmetric.com/fight-details/faa1bec23a4d5147
6568,http://www.fightmetric.com/fight-details/7b84bd4efcf9f658
6569,http://www.fightmetric.com/fight-details/ba3a8cb3d8cf8682
6570,http://www.fightmetric.com/fight-details/2b6c2cdccb2cc659
6571,http://www.fightmetric.com/fight-details/ee4d086121100177
6572,http://www.fightmetric.com/fight-details/aa34a6bc5896a511
6573,http://www.fightmetric.com/fight-details/b82abffcf66db401
6574,http://www.fightmetric.com/fight-details/50d5a170516de2ad
6575,http://www.fightmetric.com/fight-details/28255055879685bc
6576,http://www.fightmetric.com/fight-details/bdb6cbb1e4edc5d0
6577,http://www.fightmetric.com/fight-details/419d8143afbcd61c
6578,http://www.fightmetric.com/fight-details/294a9e9780afa789
6579,http://www.fightmetric.com/fight-details/635763ab6b5f0bf0
6580,http://www.fightmetric.com/fight-details/56aac937d9f1d13a
6581,http://www.fightmetric.com/fight-details/6f8185a1cc100570
6582,http://www.fightmetric.com/fight-details/6f981a44898fb4ff
6583,http://www.fightmetric.com/fight-details/0673d8ab0add7a05
6584,http://www.fightmetric.com/fight-details/0b26d635106aea1c
6585,http://www.fightmetric.com/fight-details/5362ea7c63432cf9
6586,http://www.fightmetric.com/fight-details/4210f9b11debf1fc
6587,http://www.fightmetric.com/fight-details/fbce8f52689bce87
6588,http://www.fightmetric.com/fight-details/8bd1f8cb9aa06dcf
6589,http://www.fightmetric.com/fight-details/6ccfbe3a7c5aa55e
6590,http://www.fightmetric.com/fight-details/88c712be47805d63
6591,http://www.fightmetric.com/fight-details/2977a9b5c30d89c1
6592,http://www.fightmetric.com/fight-details/6617170d3659b175
6593,http://www.fightmetric.com/fight-details/83c354730b54cc61
6594,http://www.fightmetric.com/fight-details/982eea5a54537892
6595,http://www.fightmetric.com/fight-details/d5323b5782788167
6596,http://www.fightmetric.com/fight-details/9e1836b84e5465de
6597,http://www.fightmetric.com/fight-details/3757cabdc1ad7f36
6598,http://www.fightmetric.com/fight-details/bc767f1eb6176dfb
6599,http://www.fightmetric.com/fight-details/66b8f3426f36fdf7
6600,http://www.fightmetric.com/fight-details/3e6babcbd7b9d364
6601,http://www.fightmetric.com/fight-details/7e25199be406dd7b
6602,http://www.fightmetric.com/fight-details/56ae35c5162e35b1
6603,http://www.fightmetric.com/fight-details/9168b7875c452a46
6604,http://www.fightmetric.com/fight-details/3f0cc15b3dbed4a4
6605,http://www.fightmetric.com/fight-details/98da8263fc92a4da
6606,http://www.fightmetric.com/fight-details/a1b912fe361f75bc
6607,http://www.fightmetric.com/fight-details/667266b6d18b0db3
6608,http://www.fightmetric.com/fight-details/a71e4206f87ae74c
6609,http://www.fightmetric.com/fight-details/29cd6bee493a8662
6610,http://www.fightmetric.com/fight-details/3fc1ebe73920a2a7
6611,http://www.fightmetric.com/fight-details/bd142a8dcde4d0a0
6612,http://www.fightmetric.com/fight-details/39116243fcb4a3f8
6613,http://www.fightmetric.com/fight-details/bb24f10adc04f1e4
6614,http://www.fightmetric.com/fight-details/dadde3eb4e5f43b4
6615,http://www.fightmetric.com/fight-details/8cdc9c13d75adb28
6616,http://www.fightmetric.com/fight-details/df28f8cb5a12ec8e
6617,http://www.fightmetric.com/fight-details/79298011365a6d90
6618,http://www.fightmetric.com/fight-details/204fe39cf94f45dc
6619,http://www.fightmetric.com/fight-details/2b9b471d912069b3
6620,http://www.fightmetric.com/fight-details/8377d38e79248aab
6621,http://www.fightmetric.com/fight-details/b16534d6bb279b2a
6622,http://www.fightmetric.com/fight-details/07ba406a1d0a5a71
6623,http://www.fightmetric.com/fight-details/6ddabf12abd6fe25
6624,http://www.fightmetric.com/fight-details/66e6cd7b6114f8f5
